officerNumber,firstName,middleName,lastName,rank,workStatus,endDate,sex,race,hireDate,bureau,district,windowsUsername,employeeType,supervisorOfficerNumber
4059,Princess,G,Schmidt,"POLICE TECHNICIAN,TRAINEE",Terminated,2000-07-31,F,Black / African American,1998-09-06,ISB - Investigations and Support Bureau,NULL,9974,Non-Commissioned,NULL
4058,Justyn,G,Dibbert,"POLICE TECHNICIAN,TRAINEE",Terminated,2008-06-22,F,Black / African American,2008-04-20,FOB - Field Operations Bureau,NULL,19170,Non-Commissioned,NULL
4057,Darion,G,Tremblay,"POLICE TECHNICIAN,TRAINEE",Terminated,2001-12-30,M,Asian / Pacific Islander,2000-02-13,MSB - Management Service Bureau,NULL,11699,Commissioned,NULL
4056,Lionel,G,Tromp,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-10-14,F,Black / African American,2002-02-11,FOB - Field Operations Bureau,NULL,14187,Non-Commissioned,NULL
4055,Hazel,J,Harvey,"POLICE TECHNICIAN,TRAINEE",Terminated,2001-10-07,F,Black / African American,2000-12-31,MSB - Management Service Bureau,NULL,12988,Non-Commissioned,NULL
4054,Dulce,V,Mante,"POLICE TECHNICIAN,TRAINEE",Terminated,2001-03-25,F,Black / African American,1999-10-31,MSB - Management Service Bureau,NULL,11565,Non-Commissioned,NULL
4053,Conner,O,Cruickshank,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-02-28,M,Black / African American,2007-11-25,MSB - Management Service Bureau,NULL,18972,Commissioned,NULL
4052,Amira,S,Nikolaus,"POLICE TECHNICIAN,TRAINEE",Terminated,2003-10-05,F,White,2003-02-09,MSB - Management Service Bureau,NULL,15294,Non-Commissioned,NULL
4051,Emmanuel,S,Ferry,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-02-14,M,White,2008-12-21,MSB - Management Service Bureau,NULL,19694,Non-Commissioned,NULL
4050,Thad,H,Koepp,"POLICE TECHNICIAN,TRAINEE",Terminated,2013-06-30,F,Black / African American,2008-05-11,MSB - Management Service Bureau,NULL,19211,Non-Commissioned,NULL
4049,Webster,R,Batz,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-07-18,F,Black / African American,2009-09-13,MSB - Management Service Bureau,NULL,20340,Non-Commissioned,NULL
4048,Cecilia,N,Ebert,POLICE TECHNICIAN 1,Active,NULL,F,Black / African American,2008-04-13,ISB - Investigations and Support Bureau,NULL,19165,Non-Commissioned,3546
4047,Zoie,X,Grady,"POLICE TECHNICIAN,TRAINEE",Terminated,2001-03-11,F,Black / African American,1999-08-30,FOB - Field Operations Bureau,NULL,11344,Non-Commissioned,NULL
4046,Wilhelm,X,Spencer,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-05-09,M,Black / African American,2010-02-07,MSB - Management Service Bureau,NULL,20494,Non-Commissioned,NULL
4045,Yessenia,R,Turcotte,POLICE TECHNICIAN 1,Terminated,NULL,F,Black / African American,2008-05-18,MSB - Management Service Bureau,NULL,19206,Non-Commissioned,3340
4044,Lukas,B,Flatley,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-05-09,F,White,2009-11-08,MSB - Management Service Bureau,NULL,20394,Non-Commissioned,NULL
4043,Ansley,L,Bednar,"POLICE TECHNICIAN,TRAINEE",Terminated,2006-01-28,M,Black / African American,2004-04-25,NULL,NULL,16518,Non-Commissioned,NULL
4042,Mercedes,S,Halvorson,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-06-06,M,Black / African American,2009-08-31,MSB - Management Service Bureau,NULL,20314,Non-Commissioned,NULL
4041,Jayme,I,Hintz,"POLICE TECHNICIAN,TRAINEE",Terminated,2002-10-06,M,Black / African American,2001-12-16,FOB - Field Operations Bureau,NULL,14135,Non-Commissioned,NULL
4040,Edd,Y,Bauch,"POLICE TECHNICIAN,TRAINEE",Terminated,2002-02-11,F,Black / African American,2002-02-11,MSB - Management Service Bureau,NULL,NULL,Non-Commissioned,NULL
4039,Georgiana,T,Jacobi,"POLICE TECHNICIAN,TRAINEE",Terminated,2003-09-07,F,Black / African American,2003-05-04,MSB - Management Service Bureau,NULL,15479,Non-Commissioned,NULL
4038,Allie,B,Bashirian,"POLICE TECHNICIAN,TRAINEE",Terminated,2008-04-27,F,Black / African American,2008-01-27,FOB - Field Operations Bureau,NULL,19054,Non-Commissioned,NULL
4037,Evans,K,Bergnaum,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-04-25,M,Black / African American,2009-04-12,MSB - Management Service Bureau,NULL,19848,Non-Commissioned,NULL
4036,Janae,H,Greenfelder,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-10-14,F,Black / African American,2002-07-28,ISB - Investigations and Support Bureau,NULL,14933,Non-Commissioned,NULL
4035,Kaleb,B,Connelly,"POLICE TECHNICIAN,TRAINEE",Terminated,2002-05-05,F,Black / African American,1998-03-29,MSB - Management Service Bureau,NULL,9195,Commissioned,NULL
4034,Kiarra,T,Abbott,"POLICE TECHNICIAN,TRAINEE",Terminated,2011-09-11,F,White,2003-04-13,MSB - Management Service Bureau,NULL,15418,Non-Commissioned,NULL
4033,Christiana,S,Smitham,"POLICE TECHNICIAN,TRAINEE",Terminated,2008-10-12,F,Black / African American,2008-09-28,MSB - Management Service Bureau,NULL,19561,Non-Commissioned,NULL
4032,Camilla,E,Powlowski,"POLICE TECHNICIAN,TRAINEE",Terminated,2001-12-16,M,Black / African American,2000-12-24,FOB - Field Operations Bureau,NULL,12964,Commissioned,NULL
4031,Lester,C,Homenick,POLICE TECHNICIAN 2,Active,NULL,F,Black / African American,2008-07-13,MSB - Management Service Bureau,NULL,19382,Non-Commissioned,2615
4030,Blair,C,Turcotte,"POLICE TECHNICIAN,TRAINEE",Terminated,2006-06-21,M,Black / African American,2004-10-10,Compliance Bureau,NULL,17293,Non-Commissioned,NULL
4029,Brennan,J,Marvin,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-07-01,F,Black / African American,2004-07-04,MSB - Management Service Bureau,NULL,17069,Non-Commissioned,NULL
4028,Jessie,D,Schuppe,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-10-14,F,Black / African American,2001-10-15,ISB - Investigations and Support Bureau,NULL,14014,Non-Commissioned,NULL
4027,Isaiah,J,Windler,"POLICE TECHNICIAN,TRAINEE",Terminated,2010-05-09,M,Black / African American,2010-01-03,MSB - Management Service Bureau,NULL,20444,Non-Commissioned,NULL
4026,Unique,Y,Deckow,"POLICE TECHNICIAN,TRAINEE",Terminated,2008-03-02,F,Black / African American,2000-05-28,FOB - Field Operations Bureau,NULL,11954,Non-Commissioned,NULL
4025,Rubie,F,Hoppe,"POLICE TECHNICIAN,TRAINEE",Terminated,2003-03-21,F,Black / African American,2002-02-11,MSB - Management Service Bureau,NULL,14199,Non-Commissioned,NULL
4024,Adelle,E,Jakubowski,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-10-14,F,Black / African American,2004-10-03,MSB - Management Service Bureau,NULL,17265,Non-Commissioned,NULL
4023,Brianne,E,Legros,"POLICE TECHNICIAN,TRAINEE",Terminated,2005-10-14,F,Black / African American,1977-06-27,MSB - Management Service Bureau,NULL,8951,Commissioned,NULL
4022,Elvie,C,Fisher,POLICE TECHNICIAN III,Terminated,NULL,F,White,1994-11-06,PIB - Public Integrity Bureau,NULL,6757,Non-Commissioned,750
4021,Marjorie,R,Bartell,POLICE TECHNICIAN III,Terminated,NULL,F,Black / African American,1977-03-01,MSB - Management Service Bureau,NULL,6321,Non-Commissioned,340
4020,Carolina,O,Thompson,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2003-07-06,ISB - Investigations and Support Bureau,NULL,15973,Non-Commissioned,3694
4019,Everett,C,Johnson,POLICE TECHNICIAN 2,Terminated,1999-09-26,F,Black / African American,1982-06-20,MSB - Management Service Bureau,NULL,8632,Non-Commissioned,NULL
4018,Ryann,L,Abbott,POLICE TECHNICIAN 2,Terminated,2004-02-08,F,Black / African American,1998-04-26,MSB - Management Service Bureau,NULL,8832,Non-Commissioned,NULL
4017,Trey,A,Bradtke,POLICE TECHNICIAN 2,Retired,2011-11-06,F,Black / African American,1997-10-06,MSB - Management Service Bureau,NULL,4022,Non-Commissioned,NULL
4016,Dallin,J,Stracke,POLICE TECHNICIAN 2,Terminated,2000-09-24,M,Black / African American,1998-01-04,MSB - Management Service Bureau,NULL,8161,Non-Commissioned,NULL
4015,Jermaine,V,Dare,POLICE TECHNICIAN 2,Terminated,1999-06-12,F,Black / African American,1990-10-03,MSB - Management Service Bureau,NULL,9218,Non-Commissioned,NULL
4014,Tiara,D,D'Amore,POLICE TECHNICIAN 2,Terminated,2006-01-28,F,Black / African American,2001-04-29,FOB - Field Operations Bureau,NULL,13197,Non-Commissioned,NULL
4013,Margarete,U,Keebler,POLICE TECHNICIAN 2,Terminated,2002-07-14,F,Black / African American,1997-06-22,MSB - Management Service Bureau,NULL,6610,Non-Commissioned,NULL
4012,Diego,G,Fadel,POLICE TECHNICIAN 2,Terminated,2008-06-22,F,Black / African American,2002-08-04,MSB - Management Service Bureau,NULL,14944,Non-Commissioned,NULL
4011,Anderson,U,Medhurst,POLICE TECHNICIAN 2,Terminated,2005-11-13,F,Black / African American,1984-06-04,FOB - Field Operations Bureau,NULL,8099,Non-Commissioned,NULL
4010,Lexus,R,Runte,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1999-10-31,MSB - Management Service Bureau,NULL,11561,Non-Commissioned,2615
4009,Harvey,Q,Dietrich,POLICE TECHNICIAN 2,Terminated,2000-02-13,F,Black / African American,1989-06-26,MSB - Management Service Bureau,NULL,9326,Non-Commissioned,NULL
4008,Maribel,Q,Mohr,POLICE TECHNICIAN III,Active,NULL,M,Black / African American,2001-03-25,MSB - Management Service Bureau,NULL,13135,Non-Commissioned,3431
4007,Liana,X,Gerhold,POLICE TECHNICIAN 2,Terminated,2002-06-16,F,Black / African American,1991-06-23,MSB - Management Service Bureau,NULL,8771,Non-Commissioned,NULL
4006,Reggie,S,Berge,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2003-08-31,MSB - Management Service Bureau,NULL,16103,Non-Commissioned,2615
4005,Deontae,K,Barton,POLICE TECHNICIAN 2,Terminated,2001-10-07,F,Black / African American,1996-09-15,MSB - Management Service Bureau,NULL,9273,Non-Commissioned,NULL
4004,Cyrus,F,Abernathy,OFFICE SUPPORT SPECIALIST,Active,NULL,F,Black / African American,1997-10-19,FOB - Field Operations Bureau,Seventh District,1643,Non-Commissioned,2829
4003,Cale,V,Hansen,POLICE TECHNICIAN 2,Terminated,1999-05-27,F,Black / African American,1987-06-15,MSB - Management Service Bureau,NULL,7605,Non-Commissioned,NULL
4002,Paxton,O,Davis,POLICE TECHNICIAN 2,Terminated,NULL,F,Black / African American,2001-07-01,MSB - Management Service Bureau,NULL,13768,Non-Commissioned,3431
4001,Vincenza,G,Morissette,POLICE TECHNICIAN III,Active,NULL,M,White,1999-11-21,MSB - Management Service Bureau,NULL,11602,Non-Commissioned,2615
4000,Rosa,I,Ziemann,POLICE TECHNICIAN 2,Terminated,2006-09-03,F,Black / African American,1996-01-14,MSB - Management Service Bureau,NULL,3549,Non-Commissioned,NULL
3999,Cristobal,R,Ondricka,OFFICE ASSISTANT IV,Active,NULL,F,Black / African American,2003-03-16,ISB - Investigations and Support Bureau,NULL,15356,Non-Commissioned,3490
3998,Justyn,T,Funk,POLICE TECHNICIAN 2,Terminated,2002-06-02,F,Black / African American,2000-05-21,MSB - Management Service Bureau,NULL,12096,Non-Commissioned,NULL
3997,Lexus,B,Lemke,POLICE TECHNICIAN III,Active,NULL,M,Black / African American,1983-06-06,MSB - Management Service Bureau,NULL,7564,Non-Commissioned,3431
3996,Wilford,Z,Franecki,POLICE TECHNICIAN 2,Terminated,2011-08-14,F,Black / African American,2008-09-14,MSB - Management Service Bureau,NULL,19543,Non-Commissioned,NULL
3995,Fredy,J,Pfannerstill,POLICE TECHNICIAN 2,Terminated,NULL,F,Black / African American,1996-05-19,ISB - Investigations and Support Bureau,NULL,7594,Non-Commissioned,3336
3994,Prudence,R,Harber,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,2002-02-11,MSB - Management Service Bureau,NULL,14186,Non-Commissioned,NULL
3993,Joshua,Y,Beer,POLICE TECHNICIAN 2,Terminated,2000-01-03,F,Black / African American,1989-05-07,MSB - Management Service Bureau,NULL,10425,Non-Commissioned,NULL
3992,Fannie,M,Bradtke,POLICE TECHNICIAN III,Active,NULL,F,Unknown Race,2003-08-17,MSB - Management Service Bureau,NULL,16036,Non-Commissioned,2615
3991,Robert,D,Wolf,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1997-05-18,FOB - Field Operations Bureau,First District,7381,Non-Commissioned,NULL
3990,Roy,R,Bode,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2003-09-14,ISB - Investigations and Support Bureau,NULL,16125,Non-Commissioned,2752
3989,Margarett,G,Predovic,POLICE TECHNICIAN 2,Terminated,2006-01-28,F,Black / African American,1993-01-10,MSB - Management Service Bureau,NULL,6431,Non-Commissioned,NULL
3988,Rocio,N,Windler,POLICE TECHNICIAN 2,Terminated,2011-10-23,F,Black / African American,2004-05-23,MSB - Management Service Bureau,NULL,16623,Non-Commissioned,NULL
3987,Tommie,T,Collier,POLICE TECHNICIAN 2,Terminated,2005-08-07,F,Black / African American,1999-08-02,MSB - Management Service Bureau,NULL,11280,Non-Commissioned,NULL
3986,Audra,U,Steuber,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,2001-07-29,Compliance Bureau,NULL,13858,Non-Commissioned,NULL
3985,Tate,Y,Morissette,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1984-04-01,ISB - Investigations and Support Bureau,NULL,9509,Non-Commissioned,NULL
3984,Francisca,V,Pfeffer,POLICE TECHNICIAN 2,Terminated,2005-12-28,F,Black / African American,1991-06-23,NULL,NULL,1672,Non-Commissioned,NULL
3983,Greg,B,Wisoky,POLICE TECHNICIAN 2,Terminated,2004-03-07,Unknown Sex,Unknown Race,2002-02-11,MSB - Management Service Bureau,NULL,13080,Non-Commissioned,NULL
3982,Flo,J,Crooks,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1994-09-18,MSB - Management Service Bureau,NULL,7672,Non-Commissioned,NULL
3981,Norene,M,Rippin,POLICE TECHNICIAN 2,Terminated,2002-10-20,M,Black / African American,1995-06-12,PIB - Public Integrity Bureau,NULL,7080,Non-Commissioned,NULL
3980,Alysa,O,Ebert,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1996-05-19,MSB - Management Service Bureau,NULL,7729,Non-Commissioned,2615
3979,Bell,Z,Nicolas,POLICE TECHNICIAN 2,Terminated,2006-01-28,F,Black / African American,1995-09-03,MSB - Management Service Bureau,NULL,7915,Non-Commissioned,NULL
3978,Marion,A,Wiza,POLICE TECHNICIAN 2,Terminated,2004-08-22,F,Black / African American,2000-07-23,MSB - Management Service Bureau,NULL,12675,Non-Commissioned,NULL
3977,Xavier,L,Hoppe,POLICE TECHNICIAN 2,Terminated,2001-12-02,F,Black / African American,1992-12-06,MSB - Management Service Bureau,NULL,6555,Non-Commissioned,NULL
3976,Angus,C,Altenwerth,OFFICE ASSISTANT III,Active,NULL,F,Black / African American,2002-01-21,ISB - Investigations and Support Bureau,NULL,14161,Non-Commissioned,325
3975,Roxanne,I,Terry,POLICE TECHNICIAN 2,Terminated,2005-11-06,F,Black / African American,2001-10-15,ISB - Investigations and Support Bureau,NULL,14013,Non-Commissioned,NULL
3974,August,D,Hills,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1995-06-12,PIB - Public Integrity Bureau,NULL,3157,Non-Commissioned,3477
3973,Jennyfer,E,Mraz,POLICE TECHNICIAN 2,Active,NULL,F,Black / African American,2007-01-13,PIB - Public Integrity Bureau,NULL,19022,Non-Commissioned,356
3972,Reta,U,Tremblay,POLICE TECHNICIAN 2,Terminated,2002-12-15,F,Black / African American,1999-10-31,MSB - Management Service Bureau,NULL,11566,Non-Commissioned,NULL
3971,Ephraim,Q,Skiles,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1994-04-25,MSB - Management Service Bureau,NULL,8041,Non-Commissioned,5780
3970,Anibal,M,Gislason,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2002-05-20,MSB - Management Service Bureau,NULL,14548,Non-Commissioned,6102
3969,Gaylord,A,Cartwright,POLICE TECHNICIAN 2,Terminated,2005-12-25,F,Black / African American,1996-09-22,MSB - Management Service Bureau,NULL,8249,Non-Commissioned,NULL
3968,Sanford,N,Herman,POLICE TECHNICIAN 2,Terminated,2005-12-11,F,Black / African American,1996-04-21,MSB - Management Service Bureau,NULL,8037,Non-Commissioned,NULL
3967,Gideon,J,Hauck,POLICE TECHNICIAN 2,Terminated,2007-08-19,F,Black / African American,2003-09-21,MSB - Management Service Bureau,NULL,16135,Non-Commissioned,NULL
3966,Selmer,P,Wuckert,POLICE TECHNICIAN 2,Terminated,2005-06-26,F,Black / African American,1998-06-15,PIB - Public Integrity Bureau,NULL,1565,Non-Commissioned,NULL
3965,Boris,D,Beahan,POLICE TECHNICIAN 2,Terminated,2003-01-26,F,White,2001-03-04,FOB - Field Operations Bureau,NULL,13059,Non-Commissioned,NULL
3964,Joyce,I,Hauck,ADMINSTRATIVE SUPPPORT SPEC,Active,NULL,F,Black / African American,2000-03-26,Office of the Superintendant,NULL,11810,Non-Commissioned,3611
3963,Pinkie,V,Thompson,POLICE TECHNICIAN 2,Terminated,2011-07-31,F,Black / African American,2007-11-18,MSB - Management Service Bureau,NULL,18961,Non-Commissioned,NULL
3962,Albin,B,Hoeger,POLICE TECHNICIAN 2,Terminated,2001-08-12,F,Black / African American,1997-06-15,MSB - Management Service Bureau,NULL,8835,Non-Commissioned,NULL
3961,Amely,Y,Huels,POLICE TECHNICIAN 2,Terminated,2002-02-10,F,Black / African American,1997-02-24,NULL,NULL,9253,Non-Commissioned,NULL
3960,Guiseppe,W,Okuneva,POLICE TECHNICIAN 2,Terminated,NULL,F,White,2005-05-22,Office of the Superintendant,NULL,17756,Non-Commissioned,663
3959,Kailee,V,Prosacco,POLICE TECHNICIAN 2,Inactive,2012-04-28,F,Black / African American,2008-01-27,FOB - Field Operations Bureau,First District,18442,NULL,NULL
3958,Kaleb,F,Lind,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1988-06-19,MSB - Management Service Bureau,NULL,7992,Non-Commissioned,2615
3957,Laury,B,Fahey,POLICE TECHNICIAN 2,Terminated,2006-04-16,F,Black / African American,2001-04-01,PIB - Public Integrity Bureau,NULL,13147,Non-Commissioned,NULL
3956,Elfrieda,H,Cummings,POLICE TECHNICIAN 2,Terminated,2013-06-16,F,Black / African American,2008-12-21,MSB - Management Service Bureau,NULL,19707,Non-Commissioned,NULL
3955,Jane,B,Hintz,POLICE TECHNICIAN 2,Terminated,2000-10-22,F,Black / African American,1994-09-18,ISB - Investigations and Support Bureau,NULL,6972,Non-Commissioned,NULL
3954,Anderson,U,Beahan,POLICE TECHNICIAN 2,Active,NULL,F,Black / African American,2000-02-06,MSB - Management Service Bureau,NULL,11696,Non-Commissioned,3431
3953,Sven,Y,Kuvalis,POLICE TECHNICIAN 2,Terminated,NULL,F,Black / African American,2008-07-13,MSB - Management Service Bureau,NULL,19383,Non-Commissioned,356
3952,Lavada,P,Terry,POLICE TECHNICIAN 2,Terminated,2006-01-28,F,Black / African American,2000-05-21,MSB - Management Service Bureau,NULL,12120,Non-Commissioned,NULL
3951,Rhiannon,F,Crona,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1979-06-25,MSB - Management Service Bureau,NULL,9529,Non-Commissioned,NULL
3950,Malcolm,R,Rosenbaum,POLICE TECHNICIAN 2,Terminated,1999-01-23,F,Black / African American,1985-06-17,NULL,NULL,6996,Non-Commissioned,NULL
3949,Cyrus,E,Schultz,POLICE TECHNICIAN III,Terminated,NULL,F,Black / African American,2002-02-11,MSB - Management Service Bureau,NULL,14185,Non-Commissioned,3494
3948,Camylle,P,Anderson,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1985-06-17,MSB - Management Service Bureau,NULL,4682,Non-Commissioned,674
3947,Orville,I,Lueilwitz,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,1989-07-14,MSB - Management Service Bureau,NULL,7583,Non-Commissioned,2615
3946,Fiona,W,Oberbrunner,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1982-06-01,FOB - Field Operations Bureau,NULL,9712,Non-Commissioned,NULL
3945,Georgiana,J,Weimann,POLICE TECHNICIAN III,Active,NULL,F,Black / African American,2001-04-01,MSB - Management Service Bureau,NULL,13150,Non-Commissioned,2683
3944,Alice,U,Kassulke,POLICE TECHNICIAN 2,Terminated,2006-07-23,F,Black / African American,1980-07-30,ISB - Investigations and Support Bureau,NULL,9143,Non-Commissioned,NULL
3943,Allie,Q,Grady,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1999-08-15,FOB - Field Operations Bureau,NULL,11331,Non-Commissioned,NULL
3942,Andy,E,McGlynn,POLICE TECHNICIAN 2,Active,NULL,F,Black / African American,2000-01-02,ISB - Investigations and Support Bureau,NULL,11666,Non-Commissioned,3569
3941,Americo,G,Grant,POLICE TECHNICIAN 2,Terminated,2000-10-22,F,Black / African American,1991-06-23,FOB - Field Operations Bureau,NULL,8881,Non-Commissioned,NULL
3940,Christop,G,Grimes,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1996-06-15,FOB - Field Operations Bureau,NULL,9582,Non-Commissioned,NULL
3939,Devin,O,Gibson,POLICE TECHNICIAN 2,Deceased,2013-09-22,M,White,1997-10-19,FOB - Field Operations Bureau,NULL,6193,Non-Commissioned,3486
3938,Davonte,P,Kozey,POLICE TECHNICIAN 2,Terminated,2007-05-27,F,Black / African American,2002-02-11,MSB - Management Service Bureau,NULL,14182,Commissioned,NULL
3937,Sophia,M,Greenholt,POLICE TECHNICAL SPECIALIST,Terminated,NULL,F,Black / African American,2000-04-09,MSB - Management Service Bureau,NULL,11852,Non-Commissioned,674
3936,Nicole,X,Homenick,POLICE TECHNICIAN 2,Terminated,2005-10-14,F,Black / African American,1995-07-16,FOB - Field Operations Bureau,Second District,6920,Non-Commissioned,NULL
